id,function,function_num
WP_001104956.1,connector,3
WP_001105064.1,no_hit,11
WP_001105393.1,no_hit,11
WP_001105487.1,dna_rna_and_nucleotide_metabolism,4
WP_001106233.1,dna_rna_and_nucleotide_metabolism,4
WP_001107125.1,dna_rna_and_nucleotide_metabolism,4
WP_001107167.1,no_hit,11
WP_001107466.1,dna_rna_and_nucleotide_metabolism,4
WP_001107568.1,no_hit,11
WP_001107648.1,dna_rna_and_nucleotide_metabolism,4
WP_001107818.1,no_hit,11
WP_001108081.1,dna_rna_and_nucleotide_metabolism,4
WP_001109196.1,dna_rna_and_nucleotide_metabolism,4
WP_001109453.1,other,6
WP_001109805.1,no_hit,11
WP_001110573.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001111027.1,no_hit,11
WP_001111970.1,tail,2
WP_001111995.1,no_hit,11
WP_001112296.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001112579.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001112841.1,tail,2
WP_001113260.1,no_hit,11
WP_001113348.1,no_hit,11
WP_001113432.1,lysis,1
WP_001113707.1,no_hit,11
WP_001114038.1,no_hit,11
WP_001114104.1,no_hit,11
WP_001114533.1,dna_rna_and_nucleotide_metabolism,4
WP_001114858.1,no_hit,11
WP_001116005.1,no_hit,11
WP_001116570.1,no_hit,11
WP_001117011.1,dna_rna_and_nucleotide_metabolism,4
WP_001117844.1,no_hit,11
WP_001117994.1,no_hit,11
WP_001118031.1,no_hit,11
WP_001118293.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001118464.1,dna_rna_and_nucleotide_metabolism,4
WP_001118861.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001118930.1,no_hit,11
WP_001119481.1,no_hit,11
WP_001120119.1,no_hit,11
WP_001120141.1,unknown_function,9
WP_001120445.1,no_hit,11
WP_001120501.1,lysis,1
WP_001120698.1,no_hit,11
WP_001120794.1,unknown_function,9
WP_001120810.1,no_hit,11
WP_001121226.1,no_hit,11
WP_001121363.1,dna_rna_and_nucleotide_metabolism,4
WP_001121492.1,tail,2
WP_001121626.1,unknown_function,9
WP_001122255.1,unknown_function,9
WP_001122476.1,no_hit,11
WP_001122786.1,no_hit,11
WP_001124225.1,unknown_function,9
WP_001124469.1,no_hit,11
WP_001124894.1,no_hit,11
WP_001124935.1,head_and_packaging,5
WP_001125199.1,unknown_function,9
WP_001125304.1,lysis,1
WP_001125331.1,no_hit,11
WP_001126371.1,dna_rna_and_nucleotide_metabolism,4
WP_001126784.1,no_hit,11
WP_001127211.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001127409.1,no_hit,11
WP_001128225.1,no_hit,11
WP_001128311.1,unknown_function,9
WP_001128442.1,no_hit,11
WP_001128858.1,integration_and_excision,10
WP_001129518.1,no_hit,11
WP_001129553.1,no_hit,11
WP_001129722.1,dna_rna_and_nucleotide_metabolism,4
WP_001129925.1,no_hit,11
WP_001130059.1,head_and_packaging,5
WP_001130215.1,no_hit,11
WP_001130278.1,no_hit,11
WP_001130487.1,unknown_function,9
WP_001130633.1,no_hit,11
WP_001130692.1,no_hit,11
WP_001131063.1,tail,2
WP_001131164.1,no_hit,11
WP_001131252.1,head_and_packaging,5
WP_001131335.1,no_hit,11
WP_001131758.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001131788.1,no_hit,11
WP_001132079.1,unknown_function,9
WP_001132157.1,dna_rna_and_nucleotide_metabolism,4
WP_001132452.1,tail,2
WP_001132557.1,integration_and_excision,10
WP_001132955.1,no_hit,11
WP_001133037.1,transcription_regulation,7
WP_001133046.1,transcription_regulation,7
WP_001135073.1,no_hit,11
WP_001135168.1,no_hit,11
WP_001135207.1,dna_rna_and_nucleotide_metabolism,4
WP_001135574.1,no_hit,11
WP_001135667.1,transcription_regulation,7
WP_001135715.1,unknown_function,9
WP_001135738.1,unknown_function,9
WP_001136210.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001136321.1,no_hit,11
WP_001136459.1,tail,2
WP_001136533.1,dna_rna_and_nucleotide_metabolism,4
WP_001136598.1,head_and_packaging,5
WP_001136827.1,no_hit,11
WP_001136983.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001137245.1,no_hit,11
WP_001137692.1,no_hit,11
WP_001138043.1,transcription_regulation,7
WP_001138117.1,integration_and_excision,10
WP_001138211.1,head_and_packaging,5
WP_001138451.1,no_hit,11
WP_001138581.1,other,6
WP_001138626.1,no_hit,11
WP_001138904.1,no_hit,11
WP_001139282.1,no_hit,11
WP_001139613.1,no_hit,11
WP_001139679.1,unknown_function,9
WP_001140187.1,other,6
WP_001140251.1,no_hit,11
WP_001140433.1,transcription_regulation,7
WP_001140649.1,dna_rna_and_nucleotide_metabolism,4
WP_001141271.1,transcription_regulation,7
WP_001141350.1,other,6
WP_001142439.1,unknown_function,9
WP_001142445.1,unknown_function,9
WP_001142958.1,no_hit,11
WP_001142971.1,no_hit,11
WP_001142982.1,head_and_packaging,5
WP_001143002.1,tail,2
WP_001143120.1,transcription_regulation,7
WP_001143558.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001143832.1,no_hit,11
WP_001144069.1,unknown_function,9
WP_001144077.1,no_hit,11
WP_001144113.1,lysis,1
WP_001144201.1,dna_rna_and_nucleotide_metabolism,4
WP_001144311.1,no_hit,11
WP_001144877.1,dna_rna_and_nucleotide_metabolism,4
WP_001145177.1,tail,2
WP_001145827.1,no_hit,11
WP_001146170.1,no_hit,11
WP_001146444.1,no_hit,11
WP_001146509.1,other,6
WP_001146835.1,tail,2
WP_001147284.1,unknown_function,9
WP_001147332.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001147439.1,no_hit,11
WP_001148001.1,no_hit,11
WP_001148407.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001148478.1,no_hit,11
WP_001148684.1,unknown_function,9
WP_001148908.1,no_hit,11
WP_001149004.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001149589.1,dna_rna_and_nucleotide_metabolism,4
WP_001149719.1,no_hit,11
WP_001150441.1,no_hit,11
WP_001151444.1,no_hit,11
WP_001151604.1,no_hit,11
WP_001152343.1,tail,2
WP_001152582.1,no_hit,11
WP_001153121.1,no_hit,11
WP_001153566.1,tail,2
WP_001153615.1,unknown_function,9
WP_001153669.1,no_hit,11
WP_001154193.1,no_hit,11
WP_001154288.1,no_hit,11
WP_001154345.1,transcription_regulation,7
WP_001155227.1,other,6
WP_001156181.1,lysis,1
WP_001156434.1,no_hit,11
WP_001157239.1,other,6
WP_001157535.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001157751.1,transcription_regulation,7
WP_001157987.1,dna_rna_and_nucleotide_metabolism,4
WP_001158034.1,no_hit,11
WP_001158226.1,no_hit,11
WP_001158929.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001159065.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001159116.1,no_hit,11
WP_001159868.1,no_hit,11
WP_001159891.1,no_hit,11
WP_001160110.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001160187.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001160654.1,other,6
WP_001160737.1,no_hit,11
WP_001160813.1,no_hit,11
WP_001160975.1,no_hit,11
WP_001161009.1,tail,2
WP_001161553.1,no_hit,11
WP_001161664.1,other,6
WP_001162094.1,no_hit,11
WP_001162171.1,no_hit,11
WP_001162371.1,no_hit,11
WP_001162778.1,no_hit,11
WP_001163137.1,head_and_packaging,5
WP_001163885.1,no_hit,11
WP_001164582.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001165680.1,tail,2
WP_001166037.1,no_hit,11
WP_001166090.1,head_and_packaging,5
WP_001166238.1,unknown_function,9
WP_001166383.1,no_hit,11
WP_001166395.1,no_hit,11
WP_001166761.1,unknown_function,9
WP_001167434.1,no_hit,11
WP_001167549.1,no_hit,11
WP_001167672.1,no_hit,11
WP_001167714.1,no_hit,11
WP_001168032.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001168451.1,no_hit,11
WP_001168544.1,no_hit,11
WP_001169669.1,tail,2
WP_001169686.1,transcription_regulation,7
WP_001170162.1,head_and_packaging,5
WP_001170658.1,no_hit,11
WP_001170812.1,no_hit,11
WP_001171866.1,no_hit,11
WP_001172748.1,no_hit,11
WP_001173152.1,integration_and_excision,10
WP_001173343.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001173673.1,other,6
WP_001174068.1,dna_rna_and_nucleotide_metabolism,4
WP_001174481.1,no_hit,11
WP_001174762.1,no_hit,11
WP_001174945.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001175212.1,integration_and_excision,10
WP_001175615.1,other,6
WP_001175728.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001176295.1,other,6
WP_001176599.1,other,6
WP_001176745.1,no_hit,11
WP_001176766.1,no_hit,11
WP_001177016.1,tail,2
WP_001177039.1,tail,2
WP_001177084.1,dna_rna_and_nucleotide_metabolism,4
WP_001177117.1,no_hit,11
WP_001177464.1,unknown_function,9
WP_001177639.1,no_hit,11
WP_001177885.1,no_hit,11
WP_001178089.1,unknown_function,9
WP_001179512.1,no_hit,11
WP_001179721.1,no_hit,11
WP_001180089.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001180318.1,transcription_regulation,7
WP_001180487.1,lysis,1
WP_001181004.1,no_hit,11
WP_001181323.1,dna_rna_and_nucleotide_metabolism,4
WP_001181473.1,dna_rna_and_nucleotide_metabolism,4
WP_001181706.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001182346.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001182418.1,dna_rna_and_nucleotide_metabolism,4
WP_001182646.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001182957.1,unknown_function,9
WP_001183176.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001184045.1,integration_and_excision,10
WP_001184699.1,lysis,1
WP_001185286.1,no_hit,11
WP_001185340.1,transcription_regulation,7
WP_001185665.1,no_hit,11
WP_001185748.1,no_hit,11
WP_001186183.1,unknown_function,9
WP_001186359.1,no_hit,11
WP_001186424.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001186649.1,no_hit,11
WP_001186732.1,unknown_function,9
WP_001187177.1,head_and_packaging,5
WP_001187564.1,no_hit,11
WP_001187819.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001188343.1,no_hit,11
WP_001188520.1,no_hit,11
WP_001188676.1,no_hit,11
WP_001188777.1,no_hit,11
WP_001188905.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001189050.1,tail,2
WP_001189321.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001189611.1,no_hit,11
WP_001190062.1,transcription_regulation,7
WP_001191021.1,no_hit,11
WP_001191074.1,no_hit,11
WP_001191372.1,dna_rna_and_nucleotide_metabolism,4
WP_001191674.1,transcription_regulation,7
WP_001192027.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001192179.1,no_hit,11
WP_001192332.1,dna_rna_and_nucleotide_metabolism,4
WP_001192396.1,no_hit,11
WP_001192814.1,no_hit,11
WP_001192976.1,dna_rna_and_nucleotide_metabolism,4
WP_001193352.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001193437.1,integration_and_excision,10
WP_001193830.1,no_hit,11
WP_001194358.1,no_hit,11
WP_001194525.1,no_hit,11
WP_001194607.1,dna_rna_and_nucleotide_metabolism,4
WP_001194728.1,unknown_function,9
WP_001195025.1,no_hit,11
WP_001195169.1,no_hit,11
WP_001195231.1,dna_rna_and_nucleotide_metabolism,4
WP_001195421.1,no_hit,11
WP_001195634.1,no_hit,11
WP_001195817.1,no_hit,11
WP_001195864.1,unknown_function,9
WP_001196062.1,no_hit,11
WP_001196238.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001196285.1,no_hit,11
WP_001196460.1,no_hit,11
WP_001196486.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001196532.1,no_hit,11
WP_001196613.1,head_and_packaging,5
WP_001197016.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001197646.1,no_hit,11
WP_001197766.1,lysis,1
WP_001197863.1,tail,2
WP_001197974.1,no_hit,11
WP_001198386.1,head_and_packaging,5
WP_001198807.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001198856.1,transcription_regulation,7
WP_001198930.1,no_hit,11
WP_001199176.1,no_hit,11
WP_001199292.1,no_hit,11
WP_001199352.1,no_hit,11
WP_001199836.1,no_hit,11
WP_001199973.1,no_hit,11
WP_001200020.1,tail,2
WP_001200455.1,unknown_function,9
WP_001200573.1,no_hit,11
WP_001200775.1,no_hit,11
WP_001201576.1,lysis,1
WP_001201596.1,no_hit,11
WP_001201843.1,tail,2
WP_001202230.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001202328.1,lysis,1
WP_001202488.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001203399.1,no_hit,11
WP_001203437.1,no_hit,11
WP_001204852.1,no_hit,11
WP_001204920.1,no_hit,11
WP_001204985.1,unknown_function,9
WP_001205329.1,no_hit,11
WP_001205823.1,dna_rna_and_nucleotide_metabolism,4
WP_001207201.1,head_and_packaging,5
WP_001207282.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001207527.1,no_hit,11
WP_001207638.1,transcription_regulation,7
WP_001207925.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001208146.1,no_hit,11
WP_001209704.1,no_hit,11
WP_001209721.1,tail,2
WP_001209780.1,no_hit,11
WP_001209872.1,no_hit,11
WP_001211007.1,lysis,1
WP_001211579.1,no_hit,11
WP_001211936.1,no_hit,11
WP_001212226.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001212391.1,no_hit,11
WP_001212627.1,no_hit,11
WP_001212790.1,head_and_packaging,5
WP_001212988.1,no_hit,11
WP_001213041.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001213059.1,lysis,1
WP_001213545.1,dna_rna_and_nucleotide_metabolism,4
WP_001213567.1,no_hit,11
WP_001213834.1,no_hit,11
WP_001214266.1,no_hit,11
WP_001214277.1,dna_rna_and_nucleotide_metabolism,4
WP_001214362.1,no_hit,11
WP_001215309.1,no_hit,11
WP_001215588.1,dna_rna_and_nucleotide_metabolism,4
WP_001215861.1,no_hit,11
WP_001216325.1,no_hit,11
WP_001216368.1,no_hit,11
WP_001216477.1,other,6
WP_001216525.1,lysis,1
WP_001216676.1,no_hit,11
WP_001216963.1,unknown_function,9
WP_001217059.1,no_hit,11
WP_001217330.1,no_hit,11
WP_001217394.1,unknown_function,9
WP_001217541.1,dna_rna_and_nucleotide_metabolism,4
WP_001217754.1,no_hit,11
WP_001217990.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001218659.1,dna_rna_and_nucleotide_metabolism,4
WP_001218882.1,integration_and_excision,10
WP_001218978.1,unknown_function,9
WP_001219063.1,integration_and_excision,10
WP_001219160.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001219242.1,no_hit,11
WP_001219315.1,no_hit,11
WP_001219350.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001219596.1,no_hit,11
WP_001219652.1,dna_rna_and_nucleotide_metabolism,4
WP_001219671.1,no_hit,11
WP_001219792.1,other,6
WP_001219951.1,other,6
WP_001220233.1,no_hit,11
WP_001220311.1,unknown_function,9
WP_001220538.1,other,6
WP_001220560.1,dna_rna_and_nucleotide_metabolism,4
WP_001220997.1,no_hit,11
WP_001221211.1,dna_rna_and_nucleotide_metabolism,4
WP_001221319.1,no_hit,11
WP_001221502.1,no_hit,11
WP_001221953.1,no_hit,11
WP_001222509.1,unknown_function,9
WP_001222737.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001222888.1,no_hit,11
WP_001223147.1,no_hit,11
WP_001223210.1,no_hit,11
WP_001223227.1,unknown_function,9
WP_001223350.1,tail,2
WP_001223800.1,no_hit,11
WP_001224578.1,no_hit,11
WP_001225281.1,no_hit,11
WP_001225679.1,no_hit,11
WP_001225855.1,tail,2
WP_001226186.1,integration_and_excision,10
WP_001226373.1,no_hit,11
WP_001226465.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001226476.1,no_hit,11
WP_001226597.1,dna_rna_and_nucleotide_metabolism,4
WP_001226923.1,no_hit,11
WP_001226938.1,unknown_function,9
WP_001227701.1,no_hit,11
WP_001228981.1,no_hit,11
WP_001229265.1,transcription_regulation,7
WP_001229446.1,lysis,1
WP_001229642.1,dna_rna_and_nucleotide_metabolism,4
WP_001230094.1,no_hit,11
WP_001230236.1,dna_rna_and_nucleotide_metabolism,4
WP_001230709.1,no_hit,11
WP_001230983.1,no_hit,11
WP_001231211.1,no_hit,11
WP_001231402.1,no_hit,11
WP_001231525.1,no_hit,11
WP_001232245.1,no_hit,11
WP_001232410.1,other,6
WP_001232889.1,unknown_function,9
WP_001233141.1,other,6
WP_001233853.1,no_hit,11
WP_001233978.1,dna_rna_and_nucleotide_metabolism,4
WP_001234049.1,no_hit,11
WP_001234301.1,no_hit,11
WP_001234544.1,no_hit,11
WP_001234682.1,no_hit,11
WP_001234777.1,unknown_function,9
WP_001234850.1,no_hit,11
WP_001235102.1,other,6
WP_001235263.1,no_hit,11
WP_001235472.1,no_hit,11
WP_001235611.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001235841.1,dna_rna_and_nucleotide_metabolism,4
WP_001236044.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001236835.1,no_hit,11
WP_001237072.1,dna_rna_and_nucleotide_metabolism,4
WP_001237205.1,other,6
WP_001237475.1,no_hit,11
WP_001237796.1,no_hit,11
WP_001237873.1,unknown_function,9
WP_001238202.1,dna_rna_and_nucleotide_metabolism,4
WP_001238378.1,no_hit,11
WP_001238864.1,other,6
WP_001238917.1,connector,3
WP_001239099.1,no_hit,11
WP_001239143.1,no_hit,11
WP_001239429.1,no_hit,11
WP_001239650.1,unknown_function,9
WP_001240083.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001240517.1,no_hit,11
WP_001240601.1,no_hit,11
WP_001240712.1,no_hit,11
WP_001240839.1,tail,2
WP_001240896.1,tail,2
WP_001241357.1,no_hit,11
WP_001241410.1,no_hit,11
WP_001241561.1,no_hit,11
WP_001241680.1,no_hit,11
WP_001241888.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001242740.1,no_hit,11
WP_001242749.1,no_hit,11
WP_001243162.1,no_hit,11
WP_001243431.1,other,6
WP_001243437.1,other,6
WP_001243487.1,no_hit,11
WP_001244347.1,no_hit,11
WP_001244581.1,integration_and_excision,10
WP_001244670.1,unknown_function,9
WP_001244742.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001244976.1,no_hit,11
WP_001245295.1,no_hit,11
WP_001245723.1,no_hit,11
WP_001246103.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001247093.1,no_hit,11
WP_001247210.1,integration_and_excision,10
WP_001247490.1,no_hit,11
WP_001247696.1,no_hit,11
WP_001247925.1,no_hit,11
WP_001248529.1,no_hit,11
WP_001248573.1,head_and_packaging,5
WP_001248690.1,unknown_function,9
WP_001248768.1,unknown_function,9
WP_001249123.1,no_hit,11
WP_001250105.1,dna_rna_and_nucleotide_metabolism,4
WP_001250195.1,head_and_packaging,5
WP_001250269.1,no_hit,11
WP_001250658.1,no_hit,11
WP_001251315.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001251367.1,no_hit,11
WP_001251408.1,connector,3
WP_001251535.1,dna_rna_and_nucleotide_metabolism,4
WP_001251634.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001251965.1,no_hit,11
WP_001251991.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001252058.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001252349.1,tail,2
WP_001253418.1,unknown_function,9
WP_001253441.1,no_hit,11
WP_001253587.1,no_hit,11
WP_001253697.1,no_hit,11
WP_001254002.1,head_and_packaging,5
WP_001254247.1,unknown_function,9
WP_001255114.1,no_hit,11
WP_001255150.1,no_hit,11
WP_001255621.1,dna_rna_and_nucleotide_metabolism,4
WP_001256201.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001256538.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001256997.1,no_hit,11
WP_001257044.1,no_hit,11
WP_001257846.1,no_hit,11
WP_001258095.1,unknown_function,9
WP_001258566.1,tail,2
WP_001258685.1,dna_rna_and_nucleotide_metabolism,4
WP_001258927.1,other,6
WP_001259066.1,no_hit,11
WP_001259385.1,no_hit,11
WP_001259575.1,no_hit,11
WP_001259700.1,no_hit,11
WP_001259814.1,no_hit,11
WP_001260332.1,dna_rna_and_nucleotide_metabolism,4
WP_001260720.1,no_hit,11
WP_001260835.1,no_hit,11
WP_001261013.1,no_hit,11
WP_001261230.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001261752.1,transcription_regulation,7
WP_001262123.1,dna_rna_and_nucleotide_metabolism,4
WP_001262182.1,no_hit,11
WP_001262402.1,dna_rna_and_nucleotide_metabolism,4
WP_001262673.1,head_and_packaging,5
WP_001262720.1,other,6
WP_001263111.1,no_hit,11
WP_001263495.1,no_hit,11
WP_001263825.1,tail,2
WP_001263919.1,no_hit,11
WP_001264088.1,tail,2
WP_001264141.1,no_hit,11
WP_001264365.1,no_hit,11
WP_001264452.1,no_hit,11
WP_001264548.1,dna_rna_and_nucleotide_metabolism,4
WP_001264698.1,no_hit,11
WP_001264864.1,dna_rna_and_nucleotide_metabolism,4
WP_001264927.1,no_hit,11
WP_001265222.1,no_hit,11
WP_001265443.1,no_hit,11
WP_001265474.1,no_hit,11
WP_001265657.1,tail,2
WP_001266298.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001266503.1,other,6
WP_001266908.1,no_hit,11
WP_001267210.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001267445.1,no_hit,11
WP_001267498.1,no_hit,11
WP_001267941.1,no_hit,11
WP_001269211.1,no_hit,11
WP_001269327.1,no_hit,11
WP_001269520.1,other,6
WP_001269668.1,no_hit,11
WP_001270084.1,no_hit,11
WP_001270249.1,no_hit,11
WP_001270286.1,no_hit,11
WP_001270517.1,no_hit,11
WP_001270653.1,no_hit,11
WP_001270809.1,unknown_function,9
WP_001271101.1,no_hit,11
WP_001271257.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001271354.1,integration_and_excision,10
WP_001271717.1,no_hit,11
WP_001272349.1,no_hit,11
WP_001272558.1,no_hit,11
WP_001272796.1,lysis,1
WP_001272853.1,no_hit,11
WP_001272898.1,dna_rna_and_nucleotide_metabolism,4
WP_001273005.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001273445.1,unknown_function,9
WP_001273654.1,unknown_function,9
WP_001273776.1,no_hit,11
WP_001274021.1,head_and_packaging,5
WP_001274299.1,no_hit,11
WP_001274410.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001274512.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001274677.1,no_hit,11
WP_001274894.1,no_hit,11
WP_001274963.1,unknown_function,9
WP_001275106.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001275213.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001275702.1,lysis,1
WP_001275836.1,no_hit,11
WP_001275870.1,no_hit,11
WP_001276008.1,no_hit,11
WP_001276062.1,no_hit,11
WP_001276250.1,no_hit,11
WP_001276294.1,no_hit,11
WP_001276403.1,no_hit,11
WP_001276465.1,unknown_function,9
WP_001276649.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001276909.1,no_hit,11
WP_001277108.1,transcription_regulation,7
WP_001277142.1,no_hit,11
WP_001277224.1,no_hit,11
WP_001277561.1,other,6
WP_001277793.1,no_hit,11
WP_001277943.1,dna_rna_and_nucleotide_metabolism,4
WP_001278239.1,dna_rna_and_nucleotide_metabolism,4
WP_001278460.1,unknown_function,9
WP_001278478.1,head_and_packaging,5
WP_001278605.1,no_hit,11
WP_001278725.1,transcription_regulation,7
WP_001278878.1,other,6
WP_001278932.1,no_hit,11
WP_001279080.1,no_hit,11
WP_001279688.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001279752.1,tail,2
WP_001280118.1,no_hit,11
WP_001280192.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001280341.1,no_hit,11
WP_001280481.1,no_hit,11
WP_001280650.1,no_hit,11
WP_001280776.1,no_hit,11
WP_001280821.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001280929.1,unknown_function,9
WP_001280945.1,transcription_regulation,7
WP_001281188.1,no_hit,11
WP_001281251.1,dna_rna_and_nucleotide_metabolism,4
WP_001281372.1,no_hit,11
WP_001281881.1,dna_rna_and_nucleotide_metabolism,4
WP_001281927.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001282098.1,no_hit,11
WP_001282281.1,no_hit,11
WP_001282321.1,no_hit,11
WP_001282345.1,no_hit,11
WP_001282516.1,no_hit,11
WP_001282715.1,unknown_function,9
WP_001283038.1,dna_rna_and_nucleotide_metabolism,4
WP_001283153.1,tail,2
WP_001283251.1,unknown_function,9
WP_001283421.1,dna_rna_and_nucleotide_metabolism,4
WP_001283490.1,head_and_packaging,5
WP_001283590.1,no_hit,11
WP_001283704.1,dna_rna_and_nucleotide_metabolism,4
WP_001283921.1,no_hit,11
WP_001284618.1,other,6
WP_001284688.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001284954.1,no_hit,11
WP_001284958.1,unknown_function,9
WP_001285288.1,no_hit,11
WP_001285344.1,tail,2
WP_001285446.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001285523.1,integration_and_excision,10
WP_001285587.1,no_hit,11
WP_001285675.1,no_hit,11
WP_001285834.1,no_hit,11
WP_001285914.1,dna_rna_and_nucleotide_metabolism,4
WP_001286216.1,no_hit,11
WP_001286658.1,no_hit,11
WP_001286714.1,tail,2
WP_001286832.1,dna_rna_and_nucleotide_metabolism,4
WP_001287049.1,no_hit,11
WP_001287136.1,no_hit,11
WP_001287378.1,no_hit,11
WP_001287420.1,no_hit,11
WP_001287450.1,lysis,1
WP_001287516.1,transcription_regulation,7
WP_001287748.1,no_hit,11
WP_001288134.1,no_hit,11
WP_001288364.1,unknown_function,9
WP_001288545.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001288587.1,no_hit,11
WP_001288845.1,no_hit,11
WP_001289110.1,no_hit,11
WP_001289184.1,head_and_packaging,5
WP_001289657.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001289673.1,no_hit,11
WP_001289717.1,no_hit,11
WP_001290006.1,transcription_regulation,7
WP_001290122.1,dna_rna_and_nucleotide_metabolism,4
WP_001290231.1,no_hit,11
WP_001290322.1,no_hit,11
WP_001290706.1,dna_rna_and_nucleotide_metabolism,4
WP_001291216.1,no_hit,11
WP_001291268.1,no_hit,11
WP_001291435.1,transcription_regulation,7
WP_001291603.1,no_hit,11
WP_001291694.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001291788.1,dna_rna_and_nucleotide_metabolism,4
WP_001291921.1,no_hit,11
WP_001291990.1,no_hit,11
WP_001292415.1,dna_rna_and_nucleotide_metabolism,4
WP_001292456.1,no_hit,11
WP_001292676.1,no_hit,11
WP_001292812.1,dna_rna_and_nucleotide_metabolism,4
