contig	Accession	mash_distance	mash_pval	mash_matching_hashes	Description	Classification	Genome_Length_(bp)	Jumbophage	molGC_(%)	Molecule	Modification_Date	Number_CDS	Positive_Strand_(%)	Negative_Strand_(%)	Coding_Capacity_(%)	Low_Coding_Capacity_Warning	tRNAs	Host	Lowest_Taxa	Genus	Sub-family	Family	Order	Class	Phylum	Kingdom	Realm	Baltimore_Group	Genbank_Division	Isolation_Host_(beware_inconsistent_and_nonsense_values)
MYTU002.0321.00128.C001.PICI.TypeB.variant0003.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.01492.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STAU002.0321.00207.C001.PICI.TypeB.variant0002.Set1	AY954948	0.0480354	0.0	223/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
STAU002.0321.00512.C001.PICI.TypeB.variant0002.Set1	AY954948	0.0686914	0.0	134/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
STAR002.0321.00002.C001.PICI.TypeB.variant0002.Set1	AY954948	0.0623675	0.0	156/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
STHA002.0321.00009.C001.PICI.TypeB.variant0002.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.00482.C001.PICI.TypeB.variant0002.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STEP001.0321.00018.C001.PICI.TypeB.variant0002.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STAU002.0321.00325.C001.PICI.TypeB.variant0002.Set2	AY954948	0.0786628	0.0	106/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
STAU002.0321.00175.C001.PICI.TypeB.variant0002.Set2	AY954948	0.047688	0.0	225/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
STSP129.0321.00001.C001.PICI.TypeB.variant0002.Set1	AY954948	0.0799006	0.0	103/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
MYTU002.0321.00205.C001.PICI.TypeB.variant0003.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STAU002.0321.00524.C001.PICI.TypeB.variant0002.Set1	AY954948	0.0458408	0.0	236/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
STWA001.0321.00006.C001.PICI.TypeB.variant0002.Set1	AY954948	0.156619	7.76578e-129	19/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
MYTU002.0321.00084.C001.PICI.TypeB.variant0003.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STAU002.0321.00037.C001.PICI.TypeB.variant0002.Set2	AY954948	0.0955937	0.0	72/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
STAU002.0321.00245.C001.PICI.TypeB.variant0002.Set1	AY954948	0.0778587	0.0	108/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
MYTU002.0321.00106.C001.PICI.TypeB.variant0004.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
BIAN002.0321.00009.C001.PICI.TypeB.variant0001.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.01354.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STCA007.0321.00004.C001.PICI.TypeB.variant0002.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00253.C001.PICI.TypeB.variant0004.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00199.C001.PICI.TypeB.variant0003.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.00781.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.00501.C001.PICI.TypeB.variant0001.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.00410.C001.PICI.TypeB.variant0003.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00057.C001.PICI.TypeB.variant0004.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.01332.C001.PICI.TypeA.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STAU002.0321.00302.C001.PICI.TypeB.variant0002.Set1	AY954948	0.0824989	0.0	97/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
ESCO001.0321.00201.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.01456.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00254.C001.PICI.TypeB.variant0003.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00193.C001.PICI.TypeB.variant0003.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.01366.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
GEMA001.0321.00001.C001.PICI.TypeB.variant0002.Set4	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00109.C001.PICI.TypeB.variant0004.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.01028.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
GOPH001.0321.00001.C001.PICI.TypeB.variant0001.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00092.C001.PICI.TypeB.variant0003.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.00580.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00231.C001.PICI.TypeB.variant0004.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00113.C001.PICI.TypeB.variant0004.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.00358.C001.PICI.TypeA.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STEP001.0321.00005.C001.PICI.TypeB.variant0002.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STAU002.0321.00326.C001.PICI.TypeB.variant0002.Set2	AY954948	0.0696435	0.0	131/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
ESCO001.0321.01491.C001.PICI.TypeA.Set3	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STAU002.0321.00433.C001.PICI.TypeB.variant0002.Set1	AY954948	0.0501998	0.0	211/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
ESCO001.0321.01367.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00248.C001.PICI.TypeB.variant0003.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
SIME002.0321.00015.C001.PICI.TypeB.variant0001.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
CLKL001.0321.00002.C001.PICI.TypeA.Set3	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STAU002.0321.00382.C001.PICI.TypeB.variant0002.Set2	AY954948	0.0478612	0.0	224/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
MYTU002.0321.00076.C001.PICI.TypeB.variant0004.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00118.C001.PICI.TypeB.variant0003.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STAU002.0321.00213.C001.PICI.TypeB.variant0002.Set1	AY954948	0.0491	0.0	217/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
STAU002.0321.00549.C001.PICI.TypeB.variant0002.Set1	AY954948	0.0690061	0.0	133/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
MYTU002.0321.00085.C001.PICI.TypeB.variant0003.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00124.C001.PICI.TypeB.variant0004.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STAU002.0321.00382.C001.PICI.TypeB.variant0002.Set3	AY954948	0.0480354	0.0	223/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
ESCO001.0321.01268.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.00113.C001.PICI.TypeB.variant0002.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
DESP024.0321.00001.C001.PICI.TypeB.variant0001.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STEP001.0321.00011.C001.PICI.TypeB.variant0002.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.00405.C001.PICI.TypeB.variant0001.Set1	NC_001609	0.0468354	0.0	230/1000	Enterobacteria phage P4	Enterobacteria phage P4 Caudoviricetes Uroviricota Heunggongvirae Duplodnaviria Viruses	11624.0	False	49.527	DNA	07-JAN-2023	14.0	35.7142857142857	64.2857142857143	85.8912594631796		0.0	Enterobacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Caudoviricetes	Uroviricota	Heunggongvirae	Duplodnaviria	Group I	PHG	Escherichia coli
MYTU002.0321.00138.C001.PICI.TypeB.variant0003.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STLU004.0321.00010.C001.PICI.TypeB.variant0002.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYIN001.0321.00011.C001.PICI.TypeB.variant0001.Set3	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.01492.C001.PICI.TypeA.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.00713.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.01277.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
GOPO001.0321.00001.C001.PICI.TypeB.variant0001.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.01350.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00055.C001.PICI.TypeB.variant0004.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STAU002.0321.00174.C001.PICI.TypeB.variant0002.Set2	AY954948	0.047688	0.0	225/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
MYTU002.0321.00257.C001.PICI.TypeB.variant0003.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.01364.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.00378.C001.PICI.TypeA.Set3	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.01273.C001.PICI.TypeA.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00046.C001.PICI.TypeB.variant0003.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
MYTU002.0321.00049.C001.PICI.TypeB.variant0003.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
BIAN002.0321.00002.C001.PICI.TypeB.variant0001.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
GOTE001.0321.00002.C001.PICI.TypeB.variant0001.Set1	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
STAU002.0321.00336.C001.PICI.TypeB.variant0002.Set1	AY954948	0.0726524	0.0	122/1000	Staphylococcus phage PT1028	Staphylococcus phage PT1028 Viruses	15603.0	False	31.417	DNA	15-APR-2005	23.0	86.9565217391304	13.0434782608696	80.6191117092867		0.0	Staphylococcus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	PHG	Staphylococcus aureus
ESCO001.0321.01009.C001.PICI.TypeB.variant0001.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.01169.C001.PICI.TypeA.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
ESCO001.0321.01369.C001.PICI.TypeA.Set2	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit	no_inphared_mash_hit																										
