gene_id	function	pici_id
WLQYMNQG_CDS_2600	hypothetical protein	STAU002.0321.00529.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_2601	hypothetical protein	STAU002.0321.00529.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_2602	DNA primase/helicase	STAU002.0321.00529.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_2603	DNA polymerase/primase	STAU002.0321.00529.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_2604	hypothetical protein	STAU002.0321.00529.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_2605	hypothetical protein	STAU002.0321.00529.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_2606	hypothetical protein	STAU002.0321.00529.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_2607	hypothetical protein	STAU002.0321.00529.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_2608	HTH DNA binding protein	STAU002.0321.00529.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_2609	transcriptional repressor	STAU002.0321.00529.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_2610	transcriptional repressor	STAU002.0321.00529.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_2611	integrase	STAU002.0321.00529.C001.PICI.TypeB.variant0002.Set3
WLQYMNQG_CDS_2612	terminase small subunit	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2613	hypothetical protein	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2614	head decoration	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2615	major head protein	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2616	hypothetical protein	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2617	hypothetical protein	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2618	hypothetical protein	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2619	hypothetical protein	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2620	single strand DNA binding protein	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2621	hypothetical protein	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2622	hypothetical protein	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2623	hypothetical protein	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2624	hypothetical protein	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2625	hypothetical protein	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2626	hypothetical protein	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2627	hypothetical protein	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2628	hypothetical protein	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2629	hypothetical protein	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2630	Arc-like repressor	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2631	hypothetical protein	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2632	hypothetical protein	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2633	hypothetical protein	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2634	hypothetical protein	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2635	integrase	ESCO001.0321.01355.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2636	terminase small subunit	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2637	hypothetical protein	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2638	spore coat protein	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2639	hypothetical protein	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2640	hypothetical protein	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2641	hypothetical protein	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2642	hypothetical protein	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2643	hypothetical protein	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2644	hypothetical protein	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2645	hypothetical protein	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2646	hypothetical protein	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2647	hypothetical protein	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2648	DNA helicase	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2649	DNA polymerase/primase	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2650	hypothetical protein	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2651	hypothetical protein	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2652	hypothetical protein	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2653	DNA binding protein	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2654	transcriptional repressor	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2655	transcriptional regulator	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2656	metallo-protease	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2657	hypothetical protein	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2658	enterotoxin type A / speL	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2659	enterotoxin type A / speL	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2660	integrase	STAU002.0321.00003.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2661	integrase	MYIN001.0321.00005.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2662	hypothetical protein	MYIN001.0321.00005.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2663	excisionase and transcriptional regulator	MYIN001.0321.00005.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2664	hypothetical protein	MYIN001.0321.00005.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2665	DNA polymerase/primase	MYIN001.0321.00005.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2666	hypothetical protein	MYIN001.0321.00005.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2667	hypothetical protein	MYIN001.0321.00005.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2668	hypothetical protein	MYIN001.0321.00005.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2669	hypothetical protein	MYIN001.0321.00005.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2670	hypothetical protein	MYIN001.0321.00005.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2671	hypothetical protein	MYIN001.0321.00005.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2672	major head protein	MYIN001.0321.00005.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2673	major head protein	MYTU002.0321.00068.C001.PICI.TypeB.variant0004.Set1
WLQYMNQG_CDS_2674	head maturation protease	MYTU002.0321.00068.C001.PICI.TypeB.variant0004.Set1
WLQYMNQG_CDS_2675	hypothetical protein	MYTU002.0321.00068.C001.PICI.TypeB.variant0004.Set1
WLQYMNQG_CDS_2676	terminase small subunit	MYTU002.0321.00068.C001.PICI.TypeB.variant0004.Set1
WLQYMNQG_CDS_2677	hypothetical protein	MYTU002.0321.00068.C001.PICI.TypeB.variant0004.Set1
WLQYMNQG_CDS_2678	hypothetical protein	MYTU002.0321.00068.C001.PICI.TypeB.variant0004.Set1
WLQYMNQG_CDS_2679	hypothetical protein	MYTU002.0321.00068.C001.PICI.TypeB.variant0004.Set1
WLQYMNQG_CDS_2680	hypothetical protein	MYTU002.0321.00068.C001.PICI.TypeB.variant0004.Set1
WLQYMNQG_CDS_2681	DNA primase	MYTU002.0321.00068.C001.PICI.TypeB.variant0004.Set1
WLQYMNQG_CDS_2682	hypothetical protein	MYTU002.0321.00068.C001.PICI.TypeB.variant0004.Set1
WLQYMNQG_CDS_2683	hypothetical protein	MYTU002.0321.00068.C001.PICI.TypeB.variant0004.Set1
WLQYMNQG_CDS_2684	hypothetical protein	MYTU002.0321.00068.C001.PICI.TypeB.variant0004.Set1
WLQYMNQG_CDS_2685	integrase	MYTU002.0321.00068.C001.PICI.TypeB.variant0004.Set1
WLQYMNQG_CDS_2686	integrase	BIAN002.0321.00007.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2687	hypothetical protein	BIAN002.0321.00007.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2688	hypothetical protein	BIAN002.0321.00007.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2689	hypothetical protein	BIAN002.0321.00007.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2690	hypothetical protein	BIAN002.0321.00007.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2691	DNA binding protein	BIAN002.0321.00007.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2692	excisionase and transcriptional regulator	BIAN002.0321.00007.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2693	hypothetical protein	BIAN002.0321.00007.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2694	hypothetical protein	BIAN002.0321.00007.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2695	hypothetical protein	BIAN002.0321.00007.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2696	DNA polymerase/primase	BIAN002.0321.00007.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2697	hypothetical protein	BIAN002.0321.00007.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2698	hypothetical protein	BIAN002.0321.00007.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2699	hypothetical protein	BIAN002.0321.00007.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2700	hypothetical protein	BIAN002.0321.00007.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2701	hypothetical protein	BIAN002.0321.00007.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2702	hypothetical protein	BIAN002.0321.00007.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2703	hypothetical protein	BIAN002.0321.00007.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2704	hypothetical protein	BIAN002.0321.00007.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2705	head maturation protease	BIAN002.0321.00007.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2706	integrase	STAU002.0321.00131.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2707	hypothetical protein	STAU002.0321.00131.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2708	hypothetical protein	STAU002.0321.00131.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2709	transcriptional repressor	STAU002.0321.00131.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2710	transcriptional repressor	STAU002.0321.00131.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2711	DNA binding protein	STAU002.0321.00131.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2712	hypothetical protein	STAU002.0321.00131.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2713	hypothetical protein	STAU002.0321.00131.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2714	hypothetical protein	STAU002.0321.00131.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2715	DNA polymerase/primase	STAU002.0321.00131.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2716	DNA primase/helicase	STAU002.0321.00131.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2717	hypothetical protein	STAU002.0321.00131.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2718	hypothetical protein	STAU002.0321.00131.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2719	hypothetical protein	STAU002.0321.00131.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2720	hypothetical protein	STAU002.0321.00131.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2721	hypothetical protein	STAU002.0321.00131.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2722	hypothetical protein	STAU002.0321.00131.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2723	hypothetical protein	STAU002.0321.00131.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2724	hypothetical protein	STAU002.0321.00131.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2725	spore coat protein	STAU002.0321.00131.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2726	hypothetical protein	STAU002.0321.00131.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2727	terminase small subunit	STAU002.0321.00131.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2728	hypothetical protein	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2729	hypothetical protein	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2730	hypothetical protein	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2731	excisionase and transcriptional regulator	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2732	transcriptional regulator	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2733	transcriptional repressor	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2734	hypothetical protein	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2735	hypothetical protein	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2736	hypothetical protein	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2737	hypothetical protein	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2738	DNA primase	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2739	hypothetical protein	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2740	hypothetical protein	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2741	transposase	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2742	DNA primase	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2743	hypothetical protein	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2744	transposase	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2745	transposase	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2746	hypothetical protein	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2747	hypothetical protein	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2748	transposase	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2749	hypothetical protein	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2750	hypothetical protein	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2751	major head protein	ARNA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_2752	integrase	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2753	hypothetical protein	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2754	hypothetical protein	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2755	hypothetical protein	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2756	hypothetical protein	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2757	hypothetical protein	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2758	hypothetical protein	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2759	hypothetical protein	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2760	hypothetical protein	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2761	hypothetical protein	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2762	hypothetical protein	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2763	hypothetical protein	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2764	hypothetical protein	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2765	hypothetical protein	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2766	single strand DNA binding protein	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2767	hypothetical protein	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2768	hypothetical protein	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2769	hypothetical protein	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2770	hypothetical protein	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2771	hypothetical protein	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2772	major head protein	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2773	head decoration	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2774	hypothetical protein	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2775	hypothetical protein	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2776	terminase small subunit	ESCO001.0321.01500.P002.PICI.TypeA.Set1
WLQYMNQG_CDS_2777	major head protein	MYTU002.0321.00044.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2778	head maturation protease	MYTU002.0321.00044.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2779	hypothetical protein	MYTU002.0321.00044.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2780	terminase small subunit	MYTU002.0321.00044.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2781	hypothetical protein	MYTU002.0321.00044.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2782	hypothetical protein	MYTU002.0321.00044.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2783	hypothetical protein	MYTU002.0321.00044.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2784	hypothetical protein	MYTU002.0321.00044.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2785	hypothetical protein	MYTU002.0321.00044.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2786	excisionase and transcriptional regulator	MYTU002.0321.00044.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2787	hypothetical protein	MYTU002.0321.00044.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2788	integrase	MYTU002.0321.00044.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2789	hypothetical protein	MYTU002.0321.00044.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2790	integrase	ESCO001.0321.00196.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2791	hypothetical protein	ESCO001.0321.00196.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2792	excisionase and transcriptional regulator	ESCO001.0321.00196.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2793	hypothetical protein	ESCO001.0321.00196.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2794	transcriptional repressor	ESCO001.0321.00196.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2795	hypothetical protein	ESCO001.0321.00196.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2796	hypothetical protein	ESCO001.0321.00196.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2797	hypothetical protein	ESCO001.0321.00196.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2798	hypothetical protein	ESCO001.0321.00196.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2799	hypothetical protein	ESCO001.0321.00196.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2800	hypothetical protein	ESCO001.0321.00196.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2801	hypothetical protein	ESCO001.0321.00196.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2802	hypothetical protein	ESCO001.0321.00196.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2803	hypothetical protein	ESCO001.0321.00196.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2804	hypothetical protein	ESCO001.0321.00196.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2805	major head protein	ESCO001.0321.00196.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2806	head decoration	ESCO001.0321.00196.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2807	excisionase and transcriptional regulator	ESCO001.0321.00196.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2808	hypothetical protein	ESCO001.0321.00196.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2809	terminase small subunit	ESCO001.0321.00196.C001.PICI.TypeA.Set1
WLQYMNQG_CDS_2810	major head protein	MYTU002.0321.00196.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2811	head maturation protease	MYTU002.0321.00196.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2812	hypothetical protein	MYTU002.0321.00196.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2813	terminase small subunit	MYTU002.0321.00196.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2814	hypothetical protein	MYTU002.0321.00196.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2815	hypothetical protein	MYTU002.0321.00196.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2816	hypothetical protein	MYTU002.0321.00196.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2817	hypothetical protein	MYTU002.0321.00196.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2818	hypothetical protein	MYTU002.0321.00196.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2819	excisionase and transcriptional regulator	MYTU002.0321.00196.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2820	hypothetical protein	MYTU002.0321.00196.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2821	integrase	MYTU002.0321.00196.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2822	hypothetical protein	MYTU002.0321.00196.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_2823	terminase small subunit	STSA003.0321.00010.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2824	hypothetical protein	STSA003.0321.00010.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2825	hypothetical protein	STSA003.0321.00010.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2826	hypothetical protein	STSA003.0321.00010.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2827	hypothetical protein	STSA003.0321.00010.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2828	hypothetical protein	STSA003.0321.00010.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2829	hypothetical protein	STSA003.0321.00010.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2830	hypothetical protein	STSA003.0321.00010.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2831	hypothetical protein	STSA003.0321.00010.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2832	DNA primase	STSA003.0321.00010.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2833	DNA polymerase/primase	STSA003.0321.00010.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2834	hypothetical protein	STSA003.0321.00010.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2835	hypothetical protein	STSA003.0321.00010.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2836	hypothetical protein	STSA003.0321.00010.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2837	anti-repressor	STSA003.0321.00010.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2838	transcriptional regulator	STSA003.0321.00010.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2839	hypothetical protein	STSA003.0321.00010.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2840	transcriptional regulator	STSA003.0321.00010.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2841	integrase	STSA003.0321.00010.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_2842	terminase small subunit	ESCO001.0321.01327.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_2843	hypothetical protein	ESCO001.0321.01327.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_2844	head decoration	ESCO001.0321.01327.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_2845	major head protein	ESCO001.0321.01327.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_2846	hypothetical protein	ESCO001.0321.01327.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_2847	hypothetical protein	ESCO001.0321.01327.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_2848	hypothetical protein	ESCO001.0321.01327.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_2849	hypothetical protein	ESCO001.0321.01327.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_2850	single strand DNA binding protein	ESCO001.0321.01327.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_2851	hypothetical protein	ESCO001.0321.01327.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_2852	hypothetical protein	ESCO001.0321.01327.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_2853	hypothetical protein	ESCO001.0321.01327.C001.PICI.TypeA.Set2
